,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
55,71.0,98,Sporting Gijon,95.0,Valencia CF,2016-10-16 17:00:00,8,3.0,1,4-2-3-1,0.0,0.625,2,4,9,4,0.43740310077519384,0,0,110.0,9.0,13.0,99.0,2,7.0,8.0,240.0,0,6.0,229.0,36.0,27.0,13.0,140.0,7.0,23.0,138.0,2,6.0,17.0,272.0,2,12.0,314.0,22.0,22.0,23.0,0.0,0.66666,0.33333,0.66666
56,76.0,99,SD Eibar,94.0,CA Osasuna,2016-10-16 17:00:00,8,3.0,1,4-4-2,0.5,0.16666666666666666,4,4,3,7,0.5576923076923077,0,0,159.0,13.0,24.0,136.0,2,4.0,15.0,267.0,2,9.0,278.0,22.0,28.0,24.0,130.0,7.0,28.0,111.0,1,4.0,13.0,254.0,3,19.0,255.0,30.0,30.0,28.0,0.33333,0.0,0.66666,0.33333
57,79.0,100,Atletico Madrid,81.0,Granada CF,2016-10-16 17:00:00,8,3.0,1,4-4-2,0.8333333333333334,0.0,4,2,1,6,0.4815096251266464,0,0,148.0,8.0,30.0,139.0,4,11.0,17.0,250.0,0,13.0,251.0,25.0,18.0,30.0,151.0,5.0,19.0,154.0,1,7.0,18.0,296.0,1,8.0,311.0,24.0,25.0,19.0,0.66666,0.66666,0.33333,0.0
58,87.0,101,Olympique Marseille,102.0,FC Metz,2016-10-15 18:00:00,9,3.0,1,4-2-3-1,0.5,0.33333333333333337,5,1,5,10,0.51875,0,0,144.0,3.0,22.0,121.0,3,11.0,16.0,319.0,2,9.0,301.0,36.0,28.0,22.0,132.0,7.0,21.0,143.0,0,10.0,13.0,262.0,1,10.0,265.0,38.0,29.0,21.0,0.33333,0.0,0.33333,1.0
59,87.0,102,FC Metz,101.0,Olympique Marseille,2016-10-15 18:00:00,9,3.0,0,4-3-3,0.33333333333333337,0.5,1,5,10,5,0.5876984126984127,0,0,132.0,7.0,21.0,143.0,0,10.0,13.0,262.0,1,10.0,265.0,38.0,29.0,21.0,144.0,3.0,22.0,121.0,3,11.0,16.0,319.0,2,9.0,301.0,36.0,28.0,22.0,0.0,0.33333,1.0,0.33333
60,83.0,103,Lille OSC,112.0,EA Guingamp,2016-10-15 18:00:00,9,3.0,0,4-2-3-1,0.28571428571428575,0.3333333333333333,3,1,5,2,0.3041521486643438,0,0,156.0,6.0,28.0,159.0,2,4.0,18.0,239.0,1,13.0,288.0,17.0,25.0,28.0,132.0,5.0,16.0,119.0,1,10.0,6.0,269.0,0,9.0,244.0,25.0,27.0,16.0,0.66666,1.0,0.0,0.66666
61,89.0,104,OGC Nice,110.0,Olympique Lyon,2016-10-15 18:00:00,9,3.0,1,3-5-2,1.0,0.6666666666666666,7,7,1,2,0.5877192982456141,0,0,164.0,5.0,22.0,84.0,4,12.0,7.0,321.0,3,11.0,283.0,31.0,28.0,22.0,165.0,4.0,40.0,147.0,4,7.0,26.0,287.0,3,22.0,320.0,26.0,25.0,40.0,0.66666,0.0,1.0,0.66666
62,81.0,105,SM Caen,107.0,Montpellier HSC,2016-10-15 18:00:00,9,3.0,0,4-1-4-1,0.5,0.16666666666666666,2,4,2,9,0.6007326007326008,0,0,133.0,4.0,25.0,104.0,2,3.0,13.0,293.0,0,8.0,301.0,21.0,28.0,25.0,147.0,5.0,30.0,174.0,1,10.0,12.0,270.0,3,12.0,277.0,26.0,18.0,30.0,0.33333,0.0,1.0,0.0
63,85.0,106,SCO Angers,113.0,SC Bastia,2016-10-15 18:00:00,9,3.0,0,4-3-3,0.5,0.5,4,1,4,1,0.513157894736842,0,0,151.0,2.0,29.0,112.0,3,3.0,11.0,228.0,1,15.0,235.0,18.0,17.0,29.0,154.0,,28.0,147.0,1,11.0,12.0,343.0,0,17.0,333.0,20.0,22.0,28.0,0.66666,0.66666,0.33333,0.33333
64,81.0,107,Montpellier HSC,105.0,SM Caen,2016-10-15 18:00:00,9,3.0,1,4-2-3-1,0.16666666666666666,0.5,4,2,9,2,0.4102564102564103,0,0,147.0,5.0,30.0,174.0,1,10.0,12.0,270.0,3,12.0,277.0,26.0,18.0,30.0,133.0,4.0,25.0,104.0,2,3.0,13.0,293.0,0,8.0,301.0,21.0,28.0,25.0,1.0,0.66666,0.0,1.0
65,84.0,108,AS Saint Etienne,111.0,Dijon FCO,2016-10-15 18:00:00,9,3.0,1,4-3-3,0.5,0.5,3,6,3,6,0.5395833333333333,0,0,158.0,4.0,20.0,129.0,3,12.0,13.0,302.0,0,6.0,281.0,31.0,27.0,20.0,143.0,3.0,25.0,127.0,3,10.0,16.0,320.0,3,16.0,310.0,31.0,31.0,25.0,0.0,0.33333,0.66666,0.0
66,82.0,109,FC Lorient,120.0,FC Nantes,2016-10-15 18:00:00,9,3.0,1,4-3-3,0.3333333333333333,0.5,2,2,3,2,0.6839430894308943,0,0,144.0,8.0,24.0,162.0,2,12.0,15.0,299.0,0,9.0,338.0,31.0,27.0,24.0,152.0,11.0,34.0,197.0,0,7.0,14.0,286.0,2,18.0,334.0,26.0,25.0,34.0,0.33333,0.33333,1.0,0.0
67,89.0,110,Olympique Lyon,104.0,OGC Nice,2016-10-15 18:00:00,9,3.0,0,3-5-2,0.6666666666666666,1.0,7,7,2,1,0.5352564102564102,0,0,165.0,4.0,40.0,147.0,4,7.0,26.0,287.0,3,22.0,320.0,26.0,25.0,40.0,164.0,5.0,22.0,84.0,4,12.0,7.0,321.0,3,11.0,283.0,31.0,28.0,22.0,1.0,1.0,0.66666,1.0
68,84.0,111,Dijon FCO,108.0,AS Saint Etienne,2016-10-15 18:00:00,9,3.0,0,4-4-2,0.5,0.5,6,3,6,3,0.3275193798449612,0,0,143.0,3.0,25.0,127.0,3,10.0,16.0,320.0,3,16.0,310.0,31.0,31.0,25.0,158.0,4.0,20.0,129.0,3,12.0,13.0,302.0,0,6.0,281.0,31.0,27.0,20.0,1.0,1.0,0.0,0.66666
69,83.0,112,EA Guingamp,103.0,Lille OSC,2016-10-15 18:00:00,9,3.0,1,4-4-2,0.3333333333333333,0.28571428571428575,1,3,2,5,0.5285087719298246,0,0,132.0,5.0,16.0,119.0,1,10.0,6.0,269.0,0,9.0,244.0,25.0,27.0,16.0,156.0,6.0,28.0,159.0,2,4.0,18.0,239.0,1,13.0,288.0,17.0,25.0,28.0,0.0,0.0,0.66666,0.0
70,85.0,113,SC Bastia,106.0,SCO Angers,2016-10-15 18:00:00,9,3.0,1,4-3-3,0.5,0.5,1,4,1,4,0.5,0,0,154.0,,28.0,147.0,1,11.0,12.0,343.0,0,17.0,333.0,20.0,22.0,28.0,151.0,2.0,29.0,112.0,3,3.0,11.0,228.0,1,15.0,235.0,18.0,17.0,29.0,0.33333,0.33333,0.33333,0.33333
71,90.0,114,Toulouse FC,117.0,AS Monaco,2016-10-15 18:00:00,9,3.0,1,4-4-1-1,0.7142857142857143,0.7142857142857143,4,9,2,5,0.5773809523809524,0,0,141.0,14.0,18.0,128.0,3,13.0,8.0,289.0,1,6.0,291.0,33.0,27.0,18.0,152.0,3.0,27.0,168.0,6,7.0,22.0,253.0,3,20.0,292.0,22.0,18.0,27.0,0.0,0.33333,0.66666,0.33333
72,88.0,115,FC Girondins Bordeaux,119.0,Stade Rennes,2016-10-15 18:00:00,9,3.0,0,4-3-3,0.5666666666666667,0.6666666666666666,3,4,2,5,0.6238095238095238,0,0,152.0,1.0,27.0,147.0,2,15.0,12.0,316.0,1,11.0,327.0,29.0,29.0,27.0,173.0,4.0,37.0,158.0,3,5.0,13.0,279.0,1,15.0,319.0,19.0,16.0,37.0,0.33333,0.0,1.0,0.33333
73,86.0,116,AS Nancy,118.0,Paris St Germain,2016-10-15 18:00:00,9,3.0,1,3-5-2,0.16666666666666666,0.6666666666666666,0,5,2,2,0.29761904761904767,0,0,138.0,,21.0,139.0,0,10.0,13.0,266.0,0,6.0,271.0,23.0,24.0,21.0,169.0,5.0,26.0,178.0,1,7.0,23.0,327.0,4,18.0,354.0,17.0,15.0,26.0,0.0,0.66666,0.0,0.66666
74,90.0,117,AS Monaco,114.0,Toulouse FC,2016-10-15 18:00:00,9,3.0,0,4-4-2,0.7142857142857143,0.7142857142857143,9,4,5,2,0.4645562770562771,0,0,152.0,3.0,27.0,168.0,6,7.0,22.0,253.0,3,20.0,292.0,22.0,18.0,27.0,141.0,14.0,18.0,128.0,3,13.0,8.0,289.0,1,6.0,291.0,33.0,27.0,18.0,1.0,1.0,0.33333,0.66666
75,86.0,118,Paris St Germain,116.0,AS Nancy,2016-10-15 18:00:00,9,3.0,0,4-3-3,0.6666666666666666,0.16666666666666666,5,0,2,2,0.5691860465116279,0,0,169.0,5.0,26.0,178.0,1,7.0,23.0,327.0,4,18.0,354.0,17.0,15.0,26.0,138.0,,21.0,139.0,0,10.0,13.0,266.0,0,6.0,271.0,23.0,24.0,21.0,0.66666,1.0,0.66666,0.0
76,88.0,119,Stade Rennes,115.0,FC Girondins Bordeaux,2016-10-15 18:00:00,9,3.0,1,4-4-2,0.6666666666666666,0.5666666666666667,4,3,5,2,0.45833333333333326,0,0,173.0,4.0,37.0,158.0,3,5.0,13.0,279.0,1,15.0,319.0,19.0,16.0,37.0,152.0,1.0,27.0,147.0,2,15.0,12.0,316.0,1,11.0,327.0,29.0,29.0,27.0,1.0,0.66666,0.33333,1.0
77,82.0,120,FC Nantes,109.0,FC Lorient,2016-10-15 18:00:00,9,3.0,0,4-4-2,0.5,0.3333333333333333,2,2,2,3,0.45625,0,0,152.0,11.0,34.0,197.0,0,7.0,14.0,286.0,2,18.0,334.0,26.0,25.0,34.0,144.0,8.0,24.0,162.0,2,12.0,15.0,299.0,0,9.0,338.0,31.0,27.0,24.0,0.66666,0.66666,0.0,1.0
