,Unnamed: 0,games_played,is_home,avg_points,goals_for,goals_against,avg_goals,margin,goal_diff,win_percentage,sos,opp_is_home,opp_avg_points,opp_avg_goals,opp_margin,opp_goal_diff,opp_win_percentage,opp_opp_record,current_team_home_possession,current_team_away_possession,current_team_home_attacks,current_team_away_attacks,current_team_home_dangerous_attacks,current_team_away_dangerous_attacks,current_team_home_yellow_card,current_team_away_yellow_card,current_team_home_corner_kicks,current_team_away_corner_kicks,current_team_home_shots_on_target,current_team_away_shots_on_target,current_team_home_shots_total,current_team_away_shots_total,current_team_home_ball_safe,current_team_away_ball_safe,current_team_home_played,current_team_away_played,current_team_home_possession.1,current_team_away_possession.1,current_team_home_attacks.1,current_opp_away_attacks,current_opp_home_dangerous_attacks,current_opp_away_dangerous_attacks,current_opp_home_yellow_card,current_opp_away_yellow_card,current_opp_home_corner_kicks,current_opp_away_corner_kicks,current_opp_home_shots_on_target,current_opp_away_shots_on_target,current_opp_home_shots_total,current_opp_away_shots_total,current_opp_home_ball_safe,current_opp_away_ball_safe,current_opp_home_played,current_opp_away_played,e_f_dangerous_attacks,e_f_shots_total,e_f_shots_on_target,e_f_ball_safe,e_f_possession,e_f_attacks,opp_e_f_dangerous_attacks,opp_e_f_shots_total,opp_e_f_shots_on_target,opp_e_f_ball_safe,opp_e_f_possession,opp_e_f_attacks,prev_opp_e_f_dangerous_attacks,prev_opp_e_f_shots_total,prev_opp_e_f_shots_on_target,prev_opp_e_f_ball_safe,prev_opp_e_f_possession,prev_opp_e_f_attacks,opp_opp_e_f_dangerous_attacks,opp_opp_e_f_shots_total,opp_opp_e_f_shots_on_target,opp_opp_e_f_ball_safe,opp_opp_e_f_possession,opp_opp_e_f_attacks
36,36,13,1,2,1,0,1,0,7,0.737288135593,1.36804267161,0,1,1,0,4,0.602040816327,0.379310344828,51.1666666667,49.8333333333,92.3333333333,93.3333333333,48.1666666667,42.8333333333,2.83333333333,2.28571428571,5.16666666667,3.33333333333,6.16666666667,5.0,10.3333333333,8.0,86.3333333333,91.3333333333,6.0,7.0,51.1666666667,49.8333333333,92.3333333333,100.2,48.2,57.8,0.666666666667,1.6,5.2,5.2,5.2,4.0,10.0,8.4,101.6,93.0,6.0,5.0,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333,53.0,9.2,4.6,97.3,48.8,110.2,52.2,9.6,5.2,91.0,52.1,97.1,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818
37,37,14,1,2,1,1,1,0,7,0.71875,0.876357560568,0,0,0,-1,-4,0.359649122807,0.441176470588,51.1666666667,49.8333333333,92.3333333333,93.3333333333,48.1666666667,42.8333333333,2.42857142857,2.28571428571,5.16666666667,3.33333333333,6.16666666667,5.0,10.3333333333,8.0,86.3333333333,91.3333333333,7.0,7.0,51.1666666667,49.8333333333,92.3333333333,87.5,46.8,43.75,0.833333333333,1.0,6.8,2.75,3.4,1.75,6.4,6.5,96.8,95.0,7.0,5.0,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333,45.4444444444,6.44444444444,2.66666666667,96.0,46.3333333333,91.7777777778,52.0909090909,9.63636363636,4.90909090909,95.9090909091,48.7272727273,108.545454545,49.3076923077,8.69230769231,4.76923076923,94.3076923077,46.9230769231,98.9230769231
38,38,15,0,2,2,1,1,0,8,0.735294117647,1.3245933937,1,1,1,0,10,0.578125,0.529411764706,51.2857142857,49.8333333333,92.0,93.3333333333,49.5714285714,42.8333333333,2.25,2.28571428571,4.71428571429,3.33333333333,5.85714285714,5.0,10.0,8.0,85.4285714286,91.3333333333,8.0,7.0,51.2857142857,49.8333333333,92.0,99.3333333333,46.1666666667,48.0,1.42857142857,1.85714285714,4.5,3.33333333333,5.83333333333,2.33333333333,9.0,6.66666666667,88.8333333333,96.5,7.0,7.0,46.4615384615,9.07692307692,5.46153846154,88.1538461538,50.6153846154,92.6153846154,47.0833333333,7.83333333333,4.08333333333,92.6666666667,51.5833333333,99.5833333333,44.5,6.1,2.6,94.8,46.5,89.4,54.0909090909,9.54545454545,5.09090909091,106.363636364,48.1818181818,113.636363636
39,39,16,1,2,0,0,1,0,8,0.719178082192,1.12105093488,0,1,1,-1,-1,0.474025974026,0.38,51.2857142857,49.1428571429,92.0,91.8571428571,49.5714285714,41.7142857143,2.25,2.375,4.71428571429,3.0,5.85714285714,5.0,10.0,8.0,85.4285714286,90.4285714286,8.0,8.0,51.2857142857,49.1428571429,92.0,102.571428571,49.875,50.4285714286,1.55555555556,1.75,6.75,5.0,6.25,4.0,10.75,7.28571428571,90.875,97.8571428571,9.0,8.0,45.6428571429,9.0,5.42857142857,87.9285714286,50.2142857143,91.9285714286,50.1333333333,9.13333333333,5.2,94.1333333333,47.2,99.8,47.2142857143,7.92857142857,4.28571428571,91.7857142857,51.8571428571,99.5,46.8,9.93333333333,4.8,88.3333333333,49.5333333333,92.9333333333
40,40,16,0,2,0,0,1,0,8,0.719178082192,1.18570414072,1,1,1,-1,-2,0.512345679012,0.524691358025,51.2857142857,49.1428571429,92.0,91.8571428571,49.5714285714,41.7142857143,2.25,2.375,4.71428571429,3.0,5.85714285714,5.0,10.0,8.0,85.4285714286,90.4285714286,8.0,8.0,51.2857142857,49.1428571429,92.0,90.4285714286,50.875,41.8571428571,1.55555555556,1.625,5.5,2.57142857143,6.5,5.14285714286,11.5,8.42857142857,91.75,91.4285714286,9.0,8.0,45.6428571429,9.0,5.42857142857,87.9285714286,50.2142857143,91.9285714286,46.6666666667,10.0666666667,5.86666666667,91.6,49.8,93.2,47.2142857143,7.92857142857,4.28571428571,91.7857142857,51.8571428571,99.5,51.2,9.33333333333,4.66666666667,94.6666666667,49.0,104.066666667
41,41,18,1,1,2,2,1,0,8,0.692771084337,1.13817365269,0,1,1,0,1,0.479166666667,0.558823529412,52.75,49.875,93.125,93.25,50.0,43.875,2.11111111111,2.44444444444,4.75,3.125,5.375,5.5,9.75,8.875,86.0,91.0,9.0,9.0,52.75,49.875,93.125,109.111111111,59.0,51.0,1.27272727273,1.66666666667,5.66666666667,5.44444444444,6.0,3.66666666667,12.6666666667,8.33333333333,102.333333333,96.5555555556,11.0,9.0,46.9375,9.3125,5.4375,88.5,51.3125,93.1875,55.0,10.5,4.83333333333,99.4444444444,51.6666666667,114.055555556,48.6470588235,10.1764705882,5.82352941176,90.8823529412,49.4705882353,95.2941176471,49.7058823529,10.7647058824,5.47058823529,101.470588235,54.5294117647,101.529411765
42,42,19,0,1,1,0,1,0,9,0.706896551724,1.32283324435,1,1,1,-1,-1,0.583333333333,0.521739130435,52.5555555556,49.875,92.8888888889,93.25,49.6666666667,43.875,2.0,2.44444444444,4.55555555556,3.125,5.0,5.5,9.33333333333,8.875,87.4444444444,91.0,10.0,9.0,52.5555555556,49.875,92.8888888889,90.7777777778,56.5555555556,42.3333333333,1.90909090909,1.9,5.55555555556,3.66666666667,6.11111111111,4.66666666667,12.3333333333,8.66666666667,106.777777778,95.2222222222,11.0,10.0,46.9411764706,9.11764705882,5.23529411765,89.1176470588,51.2941176471,93.0588235294,49.4444444444,10.5,5.38888888889,101.0,54.3888888889,100.388888889,54.65,10.2,4.7,98.25,52.25,113.65,45.6470588235,9.41176470588,5.64705882353,98.7647058824,49.6470588235,105.176470588
43,43,20,1,1,1,5,1,0,5,0.675824175824,1.15263319727,0,1,1,-1,-4,0.490291262136,0.673076923077,52.5555555556,49.5555555556,92.8888888889,91.6666666667,49.6666666667,42.5555555556,2.0,2.4,4.55555555556,3.33333333333,5.0,5.11111111111,9.33333333333,8.66666666667,87.4444444444,88.3333333333,10.0,10.0,52.5555555556,49.5555555556,92.8888888889,90.8888888889,48.0909090909,44.3333333333,1.5,1.55555555556,4.90909090909,3.44444444444,6.0,4.55555555556,10.7272727273,8.22222222222,89.0909090909,88.6666666667,12.0,10.0,46.1111111111,9.0,5.05555555556,87.8888888889,51.0555555556,92.2777777778,46.4,9.6,5.35,88.9,48.5,92.15,48.7894736842,10.8947368421,5.73684210526,99.4736842105,54.3157894737,99.0,51.380952381,10.3333333333,5.2380952381,88.5714285714,51.9047619048,96.5238095238
44,44,21,0,1,2,0,1,0,7,0.689473684211,1.35882058971,1,1,1,0,13,0.597826086957,0.471153846154,52.2,49.5555555556,93.7,91.6666666667,48.6,42.5555555556,1.81818181818,2.4,4.6,3.33333333333,5.2,5.11111111111,9.8,8.66666666667,87.3,88.3333333333,11.0,10.0,52.2,49.5555555556,93.7,100.75,47.1,46.75,1.36363636364,2.0,4.2,2.875,5.2,2.75,8.4,6.625,92.2,97.875,11.0,9.0,45.7368421053,9.26315789474,5.15789473684,87.7894736842,50.9473684211,92.7368421053,46.9444444444,7.61111111111,4.11111111111,94.7222222222,51.6111111111,101.444444444,45.4285714286,9.52380952381,5.2380952381,89.380952381,48.619047619,91.9523809524,61.7,9.35,5.15,98.95,50.75,117.0
45,45,22,1,1,1,1,1,0,7,0.68,1.1218257092,0,1,1,-1,-3,0.480582524272,0.368131868132,52.2,49.4,93.7,92.2,48.6,42.5,1.81818181818,2.27272727273,4.6,3.1,5.2,4.8,9.8,8.3,87.3,88.6,11.0,11.0,52.2,49.4,93.7,91.2222222222,55.1,39.8888888889,1.81818181818,1.6,6.5,4.55555555556,5.2,3.22222222222,10.4,8.33333333333,95.6,98.5555555556,12.0,10.0,45.55,9.05,5.0,87.95,50.8,92.95,47.8947368421,9.42105263158,4.26315789474,97.0,49.4210526316,99.0555555556,47.4210526316,8.05263157895,4.31578947368,95.1578947368,51.6315789474,102.736842105,43.0588235294,7.11764705882,3.47058823529,92.1176470588,45.5882352941,89.0588235294
46,46,1,1,1,2,2,2,0,0,0.5,0.333333333333,0,0,0,-1,-1,0.0,1.0,51.8230029489,50.0,104.133146799,97.6178600524,53.9948416127,34.0,1.49731224486,2.0,5.7585156038,2.0,5.60542029843,4.0,10.52197504,8.0,94.5018922414,50.0,0.0,1.0,51.8230029489,50.0,104.133146799,97.6178600524,48.0,48.0915362479,0.0,1.83671114964,7.0,4.16590153142,3.0,4.1918022718,7.0,8.13783220611,97.0,92.8793183381,1.0,0.0,34.0,8.0,4.0,50.0,50.0,100.816891498,48.0,7.0,3.0,97.0,45.0,97.0,49.0,14.0,7.0,45.0,50.0,100.8436597,73.0,6.0,4.0,110.0,55.0,143.0
47,47,2,0,2,2,1,2,0,1,0.722222222222,1.14814814815,1,1,1,0,0,0.5,1.0,55.0,50.0,81.0,97.6178600524,37.0,34.0,1.0,2.0,5.0,2.0,3.0,4.0,5.0,8.0,70.0,50.0,1.0,1.0,55.0,50.0,81.0,123.0,43.0,73.0,3.0,0.0,5.0,8.0,9.0,4.0,12.0,9.0,70.0,104.0,1.0,1.0,35.5,6.5,3.5,60.0,52.5,81.0,58.0,10.5,6.5,87.0,43.5,100.0,43.5,5.0,2.5,89.5,45.0,84.5,52.5,5.0,3.5,93.5,52.0,99.5
48,48,3,0,1,2,2,2,0,1,0.642857142857,2.12091503268,1,3,1,1,3,1.0,0.566666666667,55.0,51.0,81.0,68.0,37.0,28.5,1.0,2.0,5.0,3.0,3.0,4.0,5.0,6.0,70.0,61.5,1.0,2.0,55.0,51.0,81.0,143.0,55.5,73.0,1.0,2.0,4.5,6.0,4.0,4.0,9.0,6.0,106.5,110.0,2.0,1.0,31.3333333333,5.66666666667,3.66666666667,64.3333333333,52.3333333333,74.5,61.3333333333,8.0,4.0,107.666666667,55.3333333333,125.0,58.0,11.6666666667,6.33333333333,84.3333333333,45.0,95.3333333333,50.6666666667,8.66666666667,5.0,112.333333333,47.3333333333,113.666666667
49,49,4,1,2,2,1,2,0,2,0.75,1.39341377577,0,1,0,0,1,0.617647058824,0.447368421053,55.0,49.3333333333,81.0,75.5,37.0,29.6666666667,1.0,2.33333333333,5.0,3.0,3.0,5.33333333333,5.0,7.66666666667,70.0,70.0,1.0,3.0,55.0,49.3333333333,81.0,106.0,58.5,50.5,3.0,3.0,7.0,5.0,7.0,4.5,11.0,8.5,88.0,104.5,2.0,2.0,31.5,7.0,4.75,70.0,50.75,77.3333333333,54.5,9.75,5.75,96.25,53.25,103.5,57.75,8.25,3.75,103.5,55.0,118.0,50.0,8.5,4.5,109.25,46.5,112.75
50,50,5,1,2,1,0,1,0,3,0.791666666667,1.03101873721,0,1,1,-1,-4,0.431034482759,0.396551724138,50.0,49.3333333333,83.0,75.5,38.5,29.6666666667,1.0,2.33333333333,3.0,3.0,3.0,5.33333333333,5.5,7.66666666667,82.0,70.0,2.0,3.0,50.0,49.3333333333,83.0,94.0,44.3333333333,41.3333333333,1.33333333333,2.0,5.0,1.0,5.66666666667,5.0,9.0,8.66666666667,89.0,93.3333333333,3.0,3.0,33.2,6.8,4.4,74.8,49.6,79.25,42.8333333333,8.83333333333,5.33333333333,91.1666666667,47.1666666667,92.1666666667,51.6,9.2,5.6,95.6,53.6,98.6,52.3333333333,10.1666666667,5.16666666667,98.1666666667,49.1666666667,104.0
51,51,6,0,2,1,0,1,0,4,0.821428571429,1.50440917108,1,1,2,1,7,0.678571428571,0.321428571429,48.3333333333,49.3333333333,89.3333333333,75.5,43.0,29.6666666667,1.0,2.33333333333,3.33333333333,3.0,3.66666666667,5.33333333333,7.0,7.66666666667,85.3333333333,70.0,3.0,3.0,48.3333333333,49.3333333333,89.3333333333,87.3333333333,57.3333333333,49.0,1.66666666667,2.66666666667,6.0,3.66666666667,5.0,3.0,9.33333333333,8.66666666667,82.3333333333,86.0,3.0,3.0,36.3333333333,7.33333333333,4.5,77.6666666667,48.8333333333,83.8,53.1666666667,9.0,4.0,84.1666666667,52.0,96.6666666667,44.4285714286,8.57142857143,5.0,92.1428571429,48.2857142857,93.5714285714,50.6666666667,9.83333333333,5.16666666667,87.8333333333,51.1666666667,94.1666666667
52,52,7,1,2,2,5,1,0,1,0.71875,0.718457161981,0,0,1,-1,-1,0.28125,0.40625,48.3333333333,47.0,89.3333333333,69.6666666667,43.0,29.5,1.0,2.5,3.33333333333,3.75,3.66666666667,5.25,7.0,8.25,85.3333333333,65.5,3.0,4.0,48.3333333333,47.0,89.3333333333,93.3333333333,48.5,45.3333333333,1.25,0.333333333333,3.25,5.33333333333,5.0,4.66666666667,9.75,8.0,86.25,90.0,4.0,3.0,35.2857142857,7.71428571429,4.57142857143,74.0,47.5714285714,79.5,47.1428571429,9.0,4.85714285714,87.8571428571,50.2857142857,91.5714285714,50.0,9.14285714286,4.57142857143,81.2857142857,53.1428571429,91.5714285714,59.4285714286,10.5714285714,5.28571428571,91.8571428571,52.8571428571,98.4285714286
53,53,8,0,2,2,1,1,0,2,0.75,1.5257493188,1,1,1,0,4,0.675,0.568181818182,50.0,47.0,90.25,69.6666666667,42.25,29.5,0.75,2.5,4.25,3.75,4.5,5.25,8.75,8.25,84.25,65.5,4.0,4.0,50.0,47.0,90.25,97.4,51.75,45.8,2.75,2.8,6.0,3.4,7.5,4.8,10.75,7.8,83.75,95.0,4.0,5.0,35.875,8.5,4.875,74.875,48.5,81.4285714286,48.4444444444,9.11111111111,6.0,90.0,50.6666666667,95.7777777778,46.0,9.25,4.75,88.375,49.625,90.0,46.4444444444,9.11111111111,5.11111111111,102.333333333,49.6666666667,107.888888889
54,54,9,0,1,0,1,1,0,1,0.675,0.814245359161,1,0,1,0,0,0.325,0.462962962963,50.0,46.8,90.25,74.25,42.25,32.4,0.75,2.4,4.25,3.4,4.5,5.0,8.75,8.0,84.25,69.2,4.0,5.0,50.0,46.8,90.25,89.75,50.0,43.5,1.6,0.75,3.2,5.25,5.4,4.5,10.0,8.75,87.6,90.5,5.0,4.0,36.7777777778,8.33333333333,4.77777777778,75.8888888889,48.2222222222,82.25,47.1111111111,9.44444444444,5.0,88.8888888889,50.0,91.2222222222,48.1,9.6,5.9,89.3,51.0,93.4,57.8181818182,9.09090909091,3.54545454545,104.181818182,51.2727272727,116.272727273
55,55,10,0,1,0,1,1,0,0,0.613636363636,1.11932225481,1,1,1,-1,-1,0.467741935484,0.478723404255,50.0,47.8333333333,90.25,72.4,42.25,32.6666666667,0.75,2.16666666667,4.25,3.33333333333,4.5,4.16666666667,8.75,7.33333333333,84.25,70.8333333333,4.0,6.0,50.0,47.8333333333,90.25,113.857142857,61.5,54.2857142857,1.16666666667,1.85714285714,6.16666666667,5.0,5.16666666667,3.42857142857,12.1666666667,7.85714285714,103.166666667,101.142857143,6.0,7.0,36.5,7.9,4.3,76.2,48.7,80.3333333333,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909,49.4,9.4,4.5,99.7,46.9,105.555555556
56,56,11,0,1,3,1,1,0,2,0.66,0.973237943826,1,1,1,-1,-3,0.401960784314,0.533333333333,50.0,47.8333333333,90.25,72.4,42.25,32.6666666667,0.75,1.85714285714,4.25,3.33333333333,4.5,4.16666666667,8.75,7.33333333333,84.25,70.8333333333,4.0,7.0,50.0,47.8333333333,90.25,93.4,57.6,54.2,0.8,0.833333333333,8.6,5.6,5.6,4.8,10.2,9.4,99.0,82.6,5.0,6.0,36.5,7.9,4.3,76.2,48.7,80.3333333333,55.9,9.8,5.2,90.8,52.9,96.3,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,53.4,9.5,5.1,105.9,47.6,112.6
57,57,12,0,1,3,4,1,0,1,0.611111111111,1.18519588953,1,1,1,-1,-6,0.513888888889,0.516393442623,50.0,47.8333333333,90.25,72.4,42.25,32.6666666667,0.75,1.625,4.25,3.33333333333,4.5,4.16666666667,8.75,7.33333333333,84.25,70.8333333333,4.0,8.0,50.0,47.8333333333,90.25,98.6,59.5,47.8,1.75,2.33333333333,6.66666666667,3.8,6.0,4.8,12.0,10.2,111.333333333,94.0,8.0,6.0,36.5,7.9,4.3,76.2,48.7,80.3333333333,54.1818181818,11.1818181818,5.45454545455,103.454545455,56.7272727273,108.454545455,55.9,9.8,5.2,90.8,52.9,96.3,49.4,9.4,4.5,99.7,46.9,105.555555556
58,58,13,1,1,3,2,1,0,2,0.65,1.05895451706,0,1,1,-1,-2,0.441176470588,0.532786885246,50.0,46.5714285714,90.25,75.6666666667,42.25,32.0,0.75,1.77777777778,4.25,3.57142857143,4.5,3.85714285714,8.75,6.85714285714,84.25,75.5714285714,4.0,9.0,50.0,46.5714285714,90.25,103.833333333,47.7142857143,51.1666666667,1.625,1.57142857143,6.85714285714,4.66666666667,5.85714285714,3.5,10.1428571429,7.0,89.7142857143,99.6666666667,8.0,7.0,35.7272727273,7.54545454545,4.09090909091,78.7272727273,47.8181818182,81.5,49.3076923077,8.69230769231,4.76923076923,94.3076923077,46.9230769231,98.9230769231,55.25,11.3333333333,5.41666666667,102.333333333,57.0833333333,108.916666667,48.8333333333,7.58333333333,4.16666666667,97.9166666667,49.25,98.0
59,59,14,1,1,2,2,1,0,2,0.638461538462,1.13554728735,0,1,1,0,6,0.485074626866,0.376923076923,50.6,46.5714285714,91.2,75.6666666667,44.8,32.0,1.0,1.77777777778,4.2,3.57142857143,4.6,3.85714285714,9.4,6.85714285714,83.8,75.5714285714,5.0,9.0,50.6,46.5714285714,91.2,114.0,77.0,62.8333333333,1.125,2.0,6.0,4.5,7.0,4.0,13.0,6.83333333333,109.666666667,94.5,8.0,7.0,37.3333333333,7.91666666667,4.16666666667,79.0,48.25,82.7272727273,69.9166666667,9.91666666667,5.5,102.083333333,51.5833333333,123.0,49.0714285714,8.71428571429,4.92857142857,93.7857142857,46.9285714286,98.6428571429,51.5,9.91666666667,5.33333333333,93.1666666667,52.1666666667,96.6666666667
60,60,14,0,1,2,2,1,0,2,0.638461538462,1.38434762119,1,1,1,0,0,0.615384615385,0.427710843373,50.6,46.5714285714,91.2,75.6666666667,44.8,32.0,1.0,1.77777777778,4.2,3.57142857143,4.6,3.85714285714,9.4,6.85714285714,83.8,75.5714285714,5.0,9.0,50.6,46.5714285714,91.2,93.8571428571,52.5,51.4285714286,1.85714285714,1.44444444444,5.125,5.0,6.375,4.0,12.25,8.85714285714,90.375,89.8571428571,8.0,9.0,37.3333333333,7.91666666667,4.16666666667,79.0,48.25,82.7272727273,52.0,10.6666666667,5.26666666667,90.1333333333,51.0666666667,96.7333333333,49.0714285714,8.71428571429,4.92857142857,93.7857142857,46.9285714286,98.6428571429,54.3333333333,9.73333333333,4.2,100.866666667,50.6666666667,112.733333333
61,61,16,1,1,0,2,1,0,1,0.623287671233,1.03816236732,0,1,1,0,0,0.436708860759,0.473333333333,51.8333333333,46.5,93.5,76.5714285714,45.6666666667,32.875,1.16666666667,1.7,4.0,3.625,4.33333333333,3.5,9.16666666667,6.625,85.5,75.75,6.0,10.0,51.8333333333,46.5,93.5,98.8,58.2222222222,43.6,2.0,2.14285714286,3.88888888889,3.4,5.11111111111,3.6,11.6666666667,6.6,101.111111111,99.6,9.0,7.0,38.3571428571,7.71428571429,3.85714285714,79.9285714286,48.7857142857,84.3846153846,53.0,9.85714285714,4.57142857143,100.571428571,48.7857142857,108.428571429,52.375,10.5625,5.25,90.1875,51.25,96.8125,59.6428571429,10.2857142857,5.57142857143,91.6428571429,49.4285714286,110.785714286
62,62,17,1,1,1,1,1,0,1,0.615384615385,1.29503276263,0,1,1,0,3,0.565789473684,0.449367088608,52.2857142857,46.5,89.2857142857,76.5714285714,43.7142857143,32.875,1.28571428571,1.7,4.42857142857,3.625,4.57142857143,3.5,9.57142857143,6.625,81.8571428571,75.75,7.0,10.0,52.2857142857,46.5,89.2857142857,101.0,51.2857142857,42.5714285714,1.25,1.85714285714,5.28571428571,3.57142857143,6.14285714286,5.42857142857,10.0,8.85714285714,106.714285714,94.4285714286,8.0,8.0,37.9333333333,8.0,4.0,78.6,49.2,82.9285714286,46.9285714286,9.42857142857,5.78571428571,100.571428571,49.5714285714,106.928571429,50.7333333333,9.6,4.4,97.6666666667,48.5333333333,104.666666667,60.2666666667,10.2,5.46666666667,91.8,49.3333333333,110.933333333
63,63,18,0,1,1,1,1,0,1,0.60843373494,1.14632532219,1,1,1,-1,-4,0.488888888889,0.692771084337,51.625,46.5,92.375,76.5714285714,44.75,32.875,1.5,1.7,4.75,3.625,4.625,3.5,9.5,6.625,84.0,75.75,8.0,10.0,51.625,46.5,92.375,95.0,50.2222222222,46.875,1.4,1.55555555556,5.22222222222,3.75,6.55555555556,5.0,11.4444444444,8.75,90.8888888889,90.875,10.0,9.0,38.8125,8.0625,4.0625,79.875,49.0625,85.0,48.6470588235,10.1764705882,5.82352941176,90.8823529412,49.4705882353,95.2941176471,45.9333333333,9.4,5.66666666667,99.2,49.8,105.0,46.9375,9.3125,5.4375,88.5,51.3125,93.1875
64,64,18,1,1,1,1,1,0,1,0.60843373494,0.999974029347,0,1,1,-1,-9,0.417647058824,0.558823529412,51.625,46.5,92.375,76.5714285714,44.75,32.875,1.5,1.7,4.75,3.625,4.625,3.5,9.5,6.625,84.0,75.75,8.0,10.0,51.625,46.5,92.375,106.666666667,63.7142857143,56.1111111111,1.22222222222,1.44444444444,5.85714285714,3.77777777778,5.14285714286,5.44444444444,10.7142857143,9.88888888889,89.8571428571,91.8888888889,9.0,9.0,38.8125,8.0625,4.0625,79.875,49.0625,85.0,59.4375,10.25,5.3125,91.0,49.6875,110.625,45.9333333333,9.4,5.66666666667,99.2,49.8,105.0,49.7058823529,10.7647058824,5.47058823529,101.470588235,54.5294117647,101.529411765
65,65,20,0,1,0,0,1,-1,-1,0.576086956522,1.21121520074,1,1,1,0,3,0.523255813953,0.468085106383,51.6666666667,46.6666666667,90.8888888889,78.25,44.0,34.8888888889,1.44444444444,1.90909090909,4.33333333333,3.88888888889,4.33333333333,3.66666666667,9.66666666667,7.0,82.8888888889,75.6666666667,9.0,11.0,51.6666666667,46.6666666667,90.8888888889,100.285714286,46.3333333333,55.5714285714,1.3,1.33333333333,5.88888888889,5.0,5.77777777778,3.71428571429,10.7777777778,7.85714285714,94.2222222222,97.4285714286,10.0,9.0,39.4444444444,8.33333333333,4.0,79.2777777778,49.1666666667,84.9411764706,50.375,9.5,4.875,95.625,49.25,103.25,58.5882352941,10.1176470588,5.11764705882,90.0,49.5882352941,109.176470588,63.5555555556,9.5,5.22222222222,99.4444444444,50.7222222222,118.111111111
66,66,21,0,1,2,1,1,0,0,0.602040816327,1.16703056769,1,1,1,0,1,0.5,0.396551724138,51.6666666667,46.8,90.8888888889,77.6666666667,44.0,35.3,1.44444444444,1.91666666667,4.33333333333,3.8,4.33333333333,3.9,9.66666666667,7.4,82.8888888889,76.7,9.0,12.0,51.6666666667,46.8,90.8888888889,107.818181818,56.4,51.6363636364,1.14285714286,1.41666666667,6.0,4.36363636364,5.4,4.36363636364,11.0,8.54545454545,90.8,105.363636364,7.0,12.0,39.4210526316,8.47368421053,4.10526315789,79.6315789474,49.1052631579,84.2777777778,53.125,9.3125,4.6875,100.8125,48.8125,106.125,50.8235294118,9.41176470588,4.82352941176,94.1764705882,49.4117647059,102.588235294,52.7647058824,8.94117647059,4.41176470588,90.1764705882,52.8823529412,94.2352941176
67,67,21,1,1,2,1,1,0,0,0.602040816327,0.924473629352,0,1,1,-1,-6,0.378048780488,0.469696969697,51.6666666667,46.8,90.8888888889,77.6666666667,44.0,35.3,1.44444444444,1.91666666667,4.33333333333,3.8,4.33333333333,3.9,9.66666666667,7.4,82.8888888889,76.7,9.0,12.0,51.6666666667,46.8,90.8888888889,84.8571428571,41.75,41.2857142857,1.33333333333,1.0,5.25,3.28571428571,3.625,2.57142857143,6.5,6.57142857143,94.25,92.8571428571,10.0,8.0,39.4210526316,8.47368421053,4.10526315789,79.6315789474,49.1052631579,84.2777777778,41.5333333333,6.53333333333,3.13333333333,93.6,45.5333333333,88.6666666667,50.8235294118,9.41176470588,4.82352941176,94.1764705882,49.4117647059,102.588235294,62.8421052632,9.31578947368,5.10526315789,99.0526315789,51.1578947368,117.842105263
68,68,23,0,1,3,1,1,0,1,0.594339622642,1.00755103112,1,1,1,-1,-1,0.415789473684,0.479591836735,51.7,46.1818181818,88.6,79.9,43.8,36.8181818182,1.4,1.84615384615,4.3,3.63636363636,4.6,3.72727272727,9.7,7.36363636364,82.7,78.1818181818,10.0,13.0,51.7,46.1818181818,88.6,95.4444444444,53.3333333333,50.4444444444,1.0,1.77777777778,5.66666666667,5.66666666667,5.22222222222,4.55555555556,10.3333333333,8.66666666667,88.1111111111,96.1111111111,10.0,10.0,40.1428571429,8.47619047619,4.14285714286,80.3333333333,48.8095238095,84.25,51.8888888889,9.5,4.88888888889,92.1111111111,51.7222222222,96.2777777778,41.875,6.5625,3.1875,92.0,45.6875,87.5,47.3333333333,8.94444444444,4.11111111111,96.9444444444,49.0555555556,98.8235294118
69,69,24,1,1,1,2,1,0,0,0.572727272727,1.48486652447,0,1,1,0,6,0.665137614679,0.448717948718,51.7,46.0833333333,88.6,81.0909090909,43.8,37.5833333333,1.4,1.78571428571,4.3,3.58333333333,4.6,3.75,9.7,7.33333333333,82.7,79.4166666667,10.0,14.0,51.7,46.0833333333,88.6,90.8888888889,53.7692307692,46.3333333333,2.0,1.54545454545,5.38461538462,4.44444444444,6.38461538462,3.66666666667,12.3846153846,7.66666666667,87.0769230769,88.7777777778,13.0,11.0,40.4090909091,8.40909090909,4.13636363636,80.9090909091,48.6363636364,84.6666666667,50.7272727273,10.4545454545,5.27272727273,87.7727272727,52.0454545455,95.2272727273,52.5789473684,9.68421052632,4.89473684211,91.8421052632,51.8947368421,96.3157894737,55.7391304348,9.91304347826,4.5652173913,97.8695652174,52.9130434783,114.956521739
